;Date;Tot_cons;Res_load;Hydro_pumped
887;Jun 6, 2017;1,372,512.25;815,132.75;24,199.5
888;Jun 7, 2017;1,429,468.25;595,358;36,779.5
889;Jun 8, 2017;1,402,126;901,245;20,965.75
890;Jun 9, 2017;1,397,782.25;988,100.5;22,761.25
891;Jun 10, 2017;1,178,109.25;877,704.75;21,478.25
892;Jun 11, 2017;1,079,738;670,622;32,830.25
893;Jun 12, 2017;1,411,538.5;747,122;30,907.25
894;Jun 13, 2017;1,423,391.25;918,657.75;18,752.25
895;Jun 14, 2017;1,375,024;1,072,213.5;17,768.5
896;Jun 15, 2017;1,219,331.75;873,528.5;16,454.75
897;Jun 16, 2017;1,320,771.25;686,808;29,601
898;Jun 17, 2017;1,165,404;723,001.75;22,598
899;Jun 18, 2017;1,069,156.75;802,513.25;30,459.5
900;Jun 19, 2017;1,386,466.75;1,117,647.5;14,966
901;Jun 20, 2017;1,436,838.25;1,082,369.5;24,440.75
902;Jun 21, 2017;1,424,777.75;1,144,637;13,455.5
903;Jun 22, 2017;1,450,917.25;1,024,984.75;15,407.75
904;Jun 23, 2017;1,436,031.75;832,694;23,701
905;Jun 24, 2017;1,217,204.75;661,156.25;23,077.75
906;Jun 25, 2017;1,102,096.75;634,525.25;24,384
907;Jun 26, 2017;1,391,508.25;974,093.25;17,020.5
908;Jun 27, 2017;1,409,199.75;1,174,308;15,425
909;Jun 28, 2017;1,420,885;1,011,503.25;18,041.25
910;Jun 29, 2017;1,412,884.5;1,131,521.75;20,950.75
911;Jun 30, 2017;1,408,837;867,925.5;22,602.25
912;Jul 1, 2017;1,192,496.5;758,578.5;15,545.75
913;Jul 2, 2017;1,084,960.5;662,153;27,921.25
914;Jul 3, 2017;1,363,750.75;892,887.5;19,696.5
915;Jul 4, 2017;1,402,995.25;1,014,961.25;15,006.25
916;Jul 5, 2017;1,412,467;1,178,706;14,644.25
917;Jul 6, 2017;1,420,254;1,168,640.75;17,371.5
918;Jul 7, 2017;1,412,710.75;1,104,570.25;18,369.25
919;Jul 8, 2017;1,205,388;893,987.25;20,552.5
920;Jul 9, 2017;1,086,325.25;862,194;14,889.25
921;Jul 10, 2017;1,399,031;1,186,741;14,868.25
922;Jul 11, 2017;1,417,698.5;1,091,749.25;19,887.25
923;Jul 12, 2017;1,431,333.25;1,022,074.25;22,025.25
924;Jul 13, 2017;1,397,837.75;976,488.75;15,619.5
925;Jul 14, 2017;1,377,236;1,151,884.5;16,245
926;Jul 15, 2017;1,160,168.75;920,824.75;18,835.5
927;Jul 16, 2017;1,066,155.75;755,856;21,691.25
928;Jul 17, 2017;1,363,486.75;1,087,155.25;13,496.75
929;Jul 18, 2017;1,400,384;1,119,269;18,717.5
930;Jul 19, 2017;1,423,882.75;982,427.25;18,735.5
931;Jul 20, 2017;1,406,255.75;1,105,500.5;21,425.5
932;Jul 21, 2017;1,372,266.5;1,063,157.75;15,120.5
933;Jul 22, 2017;1,180,584;847,359.25;15,372.75
934;Jul 23, 2017;1,056,104.75;695,936.5;30,331.75
935;Jul 24, 2017;1,347,048.5;1,174,522.25;14,258.75
936;Jul 25, 2017;1,399,315.25;1,048,631.25;19,962.5
937;Jul 26, 2017;1,391,781.75;1,049,547;13,206
938;Jul 27, 2017;1,389,447.25;1,101,483;20,384.5
939;Jul 28, 2017;1,346,045;906,810;19,023.75
940;Jul 29, 2017;1,157,980.25;689,660.25;21,675.75
941;Jul 30, 2017;1,072,144.5;555,019;28,749
942;Jul 31, 2017;1,341,043.5;1,029,177.75;13,339.75
943;Aug 1, 2017;1,378,627.5;1,116,845.25;18,087.75
944;Aug 2, 2017;1,381,101;1,118,344.75;14,784.5
945;Aug 3, 2017;1,402,934.25;899,409.5;19,111.5
946;Aug 4, 2017;1,374,619.5;772,806;22,551.25
947;Aug 5, 2017;1,148,672;760,613.75;16,643
948;Aug 6, 2017;1,026,511.75;677,841;33,139
949;Aug 7, 2017;1,307,289.5;981,529.25;18,589.75
950;Aug 8, 2017;1,366,418.5;981,985.75;14,022.75
951;Aug 9, 2017;1,374,594.75;983,365.25;18,081.25
952;Aug 10, 2017;1,366,143.25;1,195,248;19,344.5
953;Aug 11, 2017;1,343,946.25;1,193,977;16,033.25
954;Aug 12, 2017;1,142,165.5;765,571;25,585.5
955;Aug 13, 2017;1,027,911;762,830.5;22,504.5
956;Aug 14, 2017;1,294,488;981,957.25;18,930.5
957;Aug 15, 2017;1,330,151.5;960,891;14,220
958;Aug 16, 2017;1,365,960.25;1,145,704.75;19,997.5
959;Aug 17, 2017;1,384,666;1,035,890;18,442
960;Aug 18, 2017;1,373,144;1,061,755.5;14,274
961;Aug 19, 2017;1,150,942;649,830.25;31,991.75
962;Aug 20, 2017;1,046,545.5;569,913.25;32,099.25
963;Aug 21, 2017;1,340,724.5;954,433.75;19,912.5
964;Aug 22, 2017;1,352,827.5;1,087,884;13,495
965;Aug 23, 2017;1,353,593;1,086,179.5;12,525.25
966;Aug 24, 2017;1,378,370.25;1,034,897.5;17,230.25
967;Aug 25, 2017;1,360,552.75;1,096,834.5;15,420.25
968;Aug 26, 2017;1,155,229.75;957,726.5;16,799.5
969;Aug 27, 2017;1,058,742.75;777,073.5;24,070.25
970;Aug 28, 2017;1,347,122.5;1,133,086.5;16,232
971;Aug 29, 2017;1,392,030.75;1,098,475.75;16,166.5
972;Aug 30, 2017;1,409,701.25;1,078,127;19,150
973;Aug 31, 2017;1,395,636;1,097,214.75;21,099.5
974;Sep 1, 2017;1,343,473.5;1,222,270.25;18,987.75
975;Sep 2, 2017;1,131,756;989,284;13,170.25
976;Sep 3, 2017;1,037,921.5;873,731;25,760.75
977;Sep 4, 2017;1,341,252.5;1,096,338.75;16,548
978;Sep 5, 2017;1,387,971.25;1,148,440;20,222.75
979;Sep 6, 2017;1,420,780;944,967.25;21,805
980;Sep 7, 2017;1,391,289.25;942,759.5;17,879.5
981;Sep 8, 2017;1,413,221.25;820,416.5;27,331.5
982;Sep 9, 2017;1,194,369.5;829,601.25;20,443.5
983;Sep 10, 2017;1,074,977.75;686,246.75;27,965.75
984;Sep 11, 2017;1,402,402;719,660.25;31,735.75
985;Sep 12, 2017;1,436,837.25;863,727.75;24,873
986;Sep 13, 2017;1,467,493;637,598.75;29,606.75
987;Sep 14, 2017;1,458,805.5;748,935.25;36,478.5
988;Sep 15, 2017;1,410,921.25;939,199.25;18,653.5
989;Sep 16, 2017;1,190,092.5;1,008,311.75;18,084.25
990;Sep 17, 2017;1,081,908.75;939,217.75;21,649.75
991;Sep 18, 2017;1,390,642.75;1,229,496.75;19,857.75
992;Sep 19, 2017;1,421,501.5;1,251,706.5;17,698.25
993;Sep 20, 2017;1,426,918.25;1,196,940;23,738.75
994;Sep 21, 2017;1,413,931.25;1,239,382;21,715.25
995;Sep 22, 2017;1,395,126;1,264,168;15,839.75
996;Sep 23, 2017;1,192,761.75;1,050,801;13,551.5
997;Sep 24, 2017;1,098,714;961,382.75;17,578.5
998;Sep 25, 2017;1,412,033;1,217,027.25;21,191.75
999;Sep 26, 2017;1,438,397;1,199,999.5;22,308.75
1000;Sep 27, 2017;1,445,357.25;1,194,020.75;22,403
1001;Sep 28, 2017;1,443,722.75;1,223,111.25;24,392.5
1002;Sep 29, 2017;1,426,917;1,159,083.5;23,920.25
1003;Sep 30, 2017;1,217,713;920,258.5;22,997.75
1004;Oct 1, 2017;1,095,927.5;810,637.75;27,060
1005;Oct 2, 2017;1,329,822.25;701,806.25;26,026.25
1006;Oct 3, 2017;1,180,575.5;636,688.75;30,085.5
1007;Oct 4, 2017;1,441,498;748,188.75;32,948.75
1008;Oct 5, 2017;1,484,600.5;668,189.25;25,081.5
1009;Oct 6, 2017;1,476,292.5;801,720.25;19,642.75
1010;Oct 7, 2017;1,262,325.75;570,582;35,918.25
1011;Oct 8, 2017;1,147,776.75;741,410;23,125.5
1012;Oct 9, 2017;1,441,126.75;1,209,528.25;23,137.5
1013;Oct 10, 2017;1,495,031.25;1,145,326.5;25,266
1014;Oct 11, 2017;1,501,932;921,218;21,066.5
1015;Oct 12, 2017;1,489,319;771,855.25;33,523.25
1016;Oct 13, 2017;1,459,194;1,058,994.5;20,738.75
1017;Oct 14, 2017;1,237,910.25;818,165.25;25,399.75
1018;Oct 15, 2017;1,109,786.5;777,081.75;23,120
1019;Oct 16, 2017;1,424,764.25;1,052,682.5;21,982.75
1020;Oct 17, 2017;1,471,694.75;1,087,140.25;26,780
1021;Oct 18, 2017;1,466,244.25;1,296,281.25;20,172
1022;Oct 19, 2017;1,466,113.5;1,227,863;20,815.5
1023;Oct 20, 2017;1,469,513.75;1,048,496.5;17,674.5
1024;Oct 21, 2017;1,249,010;927,683.75;16,398
1025;Oct 22, 2017;1,161,997.25;675,812.25;29,977.75
1026;Oct 23, 2017;1,468,181.25;1,161,740.25;19,933.5
1027;Oct 24, 2017;1,498,875.75;1,191,612;21,738.25
1028;Oct 25, 2017;1,501,802.75;983,154;23,303.25
1029;Oct 26, 2017;1,477,635.5;1,103,842;20,681.25
1030;Oct 27, 2017;1,473,236.75;896,528.25;23,772
1031;Oct 28, 2017;1,289,053.25;477,666.25;29,117.25
1032;Oct 29, 2017;1,239,575.75;438,734.25;29,426.75
1033;Oct 30, 2017;1,346,184;853,965;26,887.5
1034;Oct 31, 2017;1,216,251;904,920.5;17,390.5
1035;Nov 1, 2017;1,350,412.25;897,893.75;17,209.25
1036;Nov 2, 2017;1,463,900;1,058,584.5;19,827.25
1037;Nov 3, 2017;1,455,230.75;1,292,257.75;13,539.5
1038;Nov 4, 2017;1,287,293.5;926,036.25;20,112.25
1039;Nov 5, 2017;1,180,328;884,748.5;32,936
1040;Nov 6, 2017;1,480,689.75;1,334,840;19,127
1041;Nov 7, 2017;1,527,974;1,351,221;23,414
1042;Nov 8, 2017;1,524,247.5;1,437,016;19,987.75
1043;Nov 9, 2017;1,528,846;1,315,754.75;20,774
1044;Nov 10, 2017;1,549,006;916,596.5;16,393.5
1045;Nov 11, 2017;1,349,280;782,322.25;30,840.25
1046;Nov 12, 2017;1,233,206;973,279.25;17,928.5
1047;Nov 13, 2017;1,516,068;1,265,625.25;19,012.75
1048;Nov 14, 2017;1,553,916.25;1,223,321.75;19,210
1049;Nov 15, 2017;1,519,451;1,391,079;17,414.5
1050;Nov 16, 2017;1,557,254.5;1,367,514.25;29,244.5
1051;Nov 17, 2017;1,538,167.25;1,303,646.25;19,709.75
1052;Nov 18, 2017;1,370,874.5;755,373;23,703.75
1053;Nov 19, 2017;1,255,469;503,273.75;34,563.75
1054;Nov 20, 2017;1,560,655.25;1,150,798;18,704
1055;Nov 21, 2017;1,570,964;1,251,166.75;20,687.5
1056;Nov 22, 2017;1,553,116.5;925,347.75;26,024.25
1057;Nov 23, 2017;1,589,295.75;813,960;27,737
1058;Nov 24, 2017;1,532,763.25;1,171,413.5;17,332.25
1059;Nov 25, 2017;1,337,525.75;1,099,881.25;19,193
1060;Nov 26, 2017;1,284,080.25;664,753;24,638
1061;Nov 27, 2017;1,618,756;860,288;28,352
1062;Nov 28, 2017;1,623,705;1,068,282.5;20,491
1063;Nov 29, 2017;1,588,537.75;1,457,268.5;20,693.75
1064;Nov 30, 2017;1,596,277.75;1,516,664.5;23,524
1065;Dec 1, 2017;1,568,503;1,494,934.25;35,600.25
1066;Dec 2, 2017;1,386,410;1,251,700;26,269.5
1067;Dec 3, 2017;1,324,614.75;935,563;30,586.25
1068;Dec 4, 2017;1,632,461.75;1,144,109.5;36,604.25
1069;Dec 5, 2017;1,656,856.75;1,042,103.75;30,398.75
1070;Dec 6, 2017;1,635,217.75;994,742.5;37,641
1071;Dec 7, 2017;1,640,661;869,153;39,902.25
1072;Dec 8, 2017;1,623,107.75;944,426;36,111
1073;Dec 9, 2017;1,422,785.25;700,579;43,909.5
1074;Dec 10, 2017;1,328,224.75;695,996;45,335.5
1075;Dec 11, 2017;1,620,318.75;1,197,370.5;38,765
1076;Dec 12, 2017;1,657,818.25;1,052,021.75;31,393
1077;Dec 13, 2017;1,660,724;920,884.75;33,490.75
1078;Dec 14, 2017;1,651,607.5;942,243;35,444
1079;Dec 15, 2017;1,573,156.5;1,364,827.5;37,102.75
1080;Dec 16, 2017;1,384,674.75;1,099,394.25;37,258.5
1081;Dec 17, 2017;1,298,845.25;1,035,305.5;30,814.75
1082;Dec 18, 2017;1,580,095.75;1,418,744;34,330.5
1083;Dec 19, 2017;1,584,114.25;1,474,882.25;39,787.5
1084;Dec 20, 2017;1,549,672.5;1,456,346;39,719.75
1085;Dec 21, 2017;1,522,612.5;1,254,941.5;39,110.25
1086;Dec 22, 2017;1,427,108;1,189,309;35,676.75
1087;Dec 23, 2017;1,270,888.5;539,390.5;37,710.75
1088;Dec 24, 2017;1,143,063.25;328,912;43,147.5
1089;Dec 25, 2017;1,114,829.75;509,767.5;38,459.25
1090;Dec 26, 2017;1,142,822;399,976.25;49,295.5
1091;Dec 27, 2017;1,266,886.75;849,733;37,935.75
1092;Dec 28, 2017;1,315,123.75;807,205;34,971.75
1093;Dec 29, 2017;1,308,705.75;692,984.5;44,738
1094;Dec 30, 2017;1,224,279.25;507,135;44,199.5
1095;Dec 31, 2017;1,120,045.5;382,042.25;42,953.5
1096;Jan 1, 2018;1,148,413.75;429,523.75;62,115.25
1097;Jan 2, 2018;1,417,090.75;941,589.75;39,430.5
1098;Jan 3, 2018;1,567,996.25;637,698;57,484.5
1099;Jan 4, 2018;1,537,320;935,263.25;49,465
1100;Jan 5, 2018;1,505,030;943,304;47,480.75
1101;Jan 6, 2018;1,288,017.25;1,056,567.5;47,785.25
1102;Jan 7, 2018;1,247,132;845,598;51,648.25
1103;Jan 8, 2018;1,582,512.75;1,013,123;43,423.5
1104;Jan 9, 2018;1,624,253.5;1,057,940.5;39,659.75
1105;Jan 10, 2018;1,559,375.25;1,365,337.75;39,410
1106;Jan 11, 2018;1,559,026.25;1,502,737.75;37,190.5
1107;Jan 12, 2018;1,552,087.75;1,413,049.5;32,097.25
1108;Jan 13, 2018;1,378,210.5;1,040,459;30,568
1109;Jan 14, 2018;1,290,074;863,386;45,169.25
1110;Jan 15, 2018;1,645,998.75;896,184;43,323.75
1111;Jan 16, 2018;1,654,747.25;948,517.25;36,910
1112;Jan 17, 2018;1,660,412.25;988,982.5;39,379
1113;Jan 18, 2018;1,665,701;954,782.75;38,167.5
1114;Jan 19, 2018;1,567,223.5;1,242,438.25;27,295
1115;Jan 20, 2018;1,364,974;1,132,751.75;31,401.25
1116;Jan 21, 2018;1,261,041.75;1,142,016;27,382.5
1117;Jan 22, 2018;1,576,000;1,253,451;34,427.75
1118;Jan 23, 2018;1,598,154.75;1,204,646.25;34,897.75
1119;Jan 24, 2018;1,638,812;841,346.75;48,737.25
1120;Jan 25, 2018;1,578,016.75;1,126,875.5;34,933.75
1121;Jan 26, 2018;1,520,035;1,438,625.5;27,180
1122;Jan 27, 2018;1,336,273;1,028,966.75;28,553.25
1123;Jan 28, 2018;1,295,262.5;434,278;52,063
1124;Jan 29, 2018;1,613,085.25;696,483.75;41,792.5
1125;Jan 30, 2018;1,595,640.75;1,061,581.25;22,484.75
1126;Jan 31, 2018;1,636,185.25;908,709;38,759.75
1127;Feb 1, 2018;1,619,559.75;1,063,187.75;30,982.5
1128;Feb 2, 2018;1,579,675.75;1,175,348.25;29,303.25
1129;Feb 3, 2018;1,343,469;1,206,353;22,830.75
1130;Feb 4, 2018;1,281,848;1,007,432;38,624.5
1131;Feb 5, 2018;1,572,451;1,314,473.5;25,462.25
1132;Feb 6, 2018;1,602,066.5;1,438,824.75;35,188.5
1133;Feb 7, 2018;1,608,575.5;1,496,894.25;36,444.75
1134;Feb 8, 2018;1,605,871.25;1,468,530.25;36,438
1135;Feb 9, 2018;1,605,469.25;1,352,457;31,083.75
1136;Feb 10, 2018;1,387,573.75;1,206,263.75;21,653.5
1137;Feb 11, 2018;1,324,927.75;674,800.75;49,863.25
1138;Feb 12, 2018;1,567,886.75;1,043,654.25;25,751.5
1139;Feb 13, 2018;1,567,764.25;1,207,761.25;30,237.25
1140;Feb 14, 2018;1,595,279;1,171,929.5;32,365.5
1141;Feb 15, 2018;1,645,769.75;1,103,264.75;27,823.75
1142;Feb 16, 2018;1,578,681.25;1,170,822.75;29,097.5
1143;Feb 17, 2018;1,371,097;1,260,097.5;22,114.5
1144;Feb 18, 2018;1,265,003.5;1,085,929.25;35,078.25
1145;Feb 19, 2018;1,550,016;1,425,033;20,998.5
1146;Feb 20, 2018;1,589,217;1,419,804.75;32,611.5
1147;Feb 21, 2018;1,596,319.5;1,354,463.25;33,981.5
1148;Feb 22, 2018;1,609,109;1,262,464.75;33,402.5
1149;Feb 23, 2018;1,608,659;1,147,819.5;28,378.75
1150;Feb 24, 2018;1,436,836.75;744,600;49,391.75
1151;Feb 25, 2018;1,334,872.5;858,660.5;32,882.25
1152;Feb 26, 2018;1,656,926.25;1,177,320.5;24,764.25
1153;Feb 27, 2018;1,692,690.5;1,264,529.25;27,316.75
1154;Feb 28, 2018;1,728,563.25;1,065,254.25;41,238
1155;Mar 1, 2018;1,718,839.5;881,872.5;48,370
1156;Mar 2, 2018;1,696,631;1,058,255.5;24,762.75
1157;Mar 3, 2018;1,465,863.5;967,989.25;26,814.25
1158;Mar 4, 2018;1,331,280.5;828,347.5;50,451.25
1159;Mar 5, 2018;1,549,402.75;1,135,491.5;21,737
1160;Mar 6, 2018;1,558,558.75;1,341,166.75;31,638
1161;Mar 7, 2018;1,562,681.75;1,352,694.5;23,796.5
1162;Mar 8, 2018;1,584,603.25;1,024,872.75;35,728.75
1163;Mar 9, 2018;1,566,838.75;1,118,838.25;30,205.5
1164;Mar 10, 2018;1,324,607.75;976,630.5;30,881
1165;Mar 11, 2018;1,199,416.75;867,140.5;46,589.5
1166;Mar 12, 2018;1,487,888;1,245,238.25;29,341
1167;Mar 13, 2018;1,564,245;1,079,770.5;36,363.75
1168;Mar 14, 2018;1,525,675.25;1,306,190.75;30,359
1169;Mar 15, 2018;1,596,344.5;852,414.5;44,061.5
1170;Mar 16, 2018;1,580,104;948,944.5;34,777.75
1171;Mar 17, 2018;1,451,156.5;614,241.75;34,343.5
1172;Mar 18, 2018;1,368,054.25;534,054.75;53,147.5
1173;Mar 19, 2018;1,570,754;1,201,333.25;21,537
1174;Mar 20, 2018;1,605,190.25;1,161,629;35,258.5
1175;Mar 21, 2018;1,580,457.25;1,250,769;28,717.25
1176;Mar 22, 2018;1,610,319.75;1,142,964.25;37,070.75
1177;Mar 23, 2018;1,537,666.25;1,394,603;28,968.25
1178;Mar 24, 2018;1,302,599.75;1,085,973.25;38,906.25
1179;Mar 25, 2018;1,140,354;945,855.75;46,965.5
1180;Mar 26, 2018;1,479,220.75;1,341,756;23,965.5
1181;Mar 27, 2018;1,504,873.25;1,284,452.5;34,427.5
1182;Mar 28, 2018;1,569,465;1,096,721.5;38,152
1183;Mar 29, 2018;1,525,851.25;1,055,907.5;42,777.25
1184;Mar 30, 2018;1,214,219;747,483.75;35,872.75
1185;Mar 31, 2018;1,224,080;833,219;40,429.5
1186;Apr 1, 2018;1,139,701;702,587.5;63,676.75
1187;Apr 2, 2018;1,132,854.5;754,881.25;47,271.75
1188;Apr 3, 2018;1,435,934;871,536.5;39,697
1189;Apr 4, 2018;1,470,133.25;974,044.25;41,013.5
1190;Apr 5, 2018;1,519,821;775,178.25;56,220.5
1191;Apr 6, 2018;1,461,539;935,654;34,717.75
1192;Apr 7, 2018;1,262,965.5;591,826.75;50,785.5
1193;Apr 8, 2018;1,125,020.75;743,072;52,493
1194;Apr 9, 2018;1,390,112.25;1,105,949.5;28,296.5
1195;Apr 10, 2018;1,471,322.5;894,860;38,924
1196;Apr 11, 2018;1,489,797;927,805.75;32,581.75
1197;Apr 12, 2018;1,479,708;854,591.25;50,151.5
1198;Apr 13, 2018;1,455,806.5;1,051,985.75;33,485.75
1199;Apr 14, 2018;1,228,298.75;808,368.5;40,491.5
1200;Apr 15, 2018;1,092,876;886,170;47,184.5
1201;Apr 16, 2018;1,378,759.25;1,195,376.75;17,466
1202;Apr 17, 2018;1,405,467.5;1,115,925.25;41,906.75
1203;Apr 18, 2018;1,401,332.25;1,083,732.25;34,989.75
1204;Apr 19, 2018;1,409,321.25;998,789;35,229.25
1205;Apr 20, 2018;1,399,266;985,376.25;31,335.5
1206;Apr 21, 2018;1,203,866.5;903,657.25;44,066.25
1207;Apr 22, 2018;1,085,216.5;724,319;60,020
1208;Apr 23, 2018;1,398,507;863,543.25;37,906
1209;Apr 24, 2018;1,437,132.75;914,213.25;44,088.25
1210;Apr 25, 2018;1,472,154.75;816,368.25;54,497.5
1211;Apr 26, 2018;1,468,837;879,999.5;49,562.75
1212;Apr 27, 2018;1,408,501.75;1,035,044.25;30,624.75
1213;Apr 28, 2018;1,204,455;837,723;39,463.75
1214;Apr 29, 2018;1,084,899;715,162.75;40,124.75
1215;Apr 30, 2018;1,308,527.5;539,301;57,944
1216;May 1, 2018;1,145,401.5;413,100;56,062.75
1217;May 2, 2018;1,384,488.75;1,016,477.75;29,843.5
1218;May 3, 2018;1,425,210.25;1,066,528;31,833.5
1219;May 4, 2018;1,402,768.75;1,051,262.75;31,684
1220;May 5, 2018;1,205,892.5;774,233.5;38,268
1221;May 6, 2018;1,086,685.25;616,997.25;62,883.25
1222;May 7, 2018;1,397,346;921,201.25;27,144.25
1223;May 8, 2018;1,435,363.75;884,338.75;44,978.25
1224;May 9, 2018;1,420,880;980,151;34,393
1225;May 10, 2018;1,146,080.25;747,351.75;55,389.5
1226;May 11, 2018;1,253,036.5;1,016,697.5;16,146.25
1227;May 12, 2018;1,160,409;810,426;21,944.5
1228;May 13, 2018;1,094,570.25;582,175.5;56,672.25
1229;May 14, 2018;1,419,001.75;894,091.25;34,874
1230;May 15, 2018;1,425,043;1,049,481.5;33,844.25
1231;May 16, 2018;1,426,115.75;1,067,382;41,384.5
1232;May 17, 2018;1,451,346.25;894,548.25;46,637
1233;May 18, 2018;1,405,818.5;1,092,876.25;28,416.5
1234;May 19, 2018;1,182,992.5;946,988.5;30,643.75
1235;May 20, 2018;1,031,701.75;581,238;48,325.75
1236;May 21, 2018;1,074,362.75;440,470.5;57,085.25
1237;May 22, 2018;1,381,063.75;996,016;24,842.5
1238;May 23, 2018;1,437,866.75;1,017,232;38,513.25
1239;May 24, 2018;1,455,184.25;959,615.25;32,721.75
1240;May 25, 2018;1,419,862.75;950,922.25;34,909.25
1241;May 26, 2018;1,205,044.5;845,994;31,539.25
1242;May 27, 2018;1,100,481.75;740,619;54,112.75
1243;May 28, 2018;1,420,998.75;1,022,086.5;19,799
1244;May 29, 2018;1,464,564.5;974,607;40,031.25
1245;May 30, 2018;1,433,399.75;1,110,452.5;28,066.25
1246;May 31, 2018;1,251,888.5;931,013.75;35,489
1247;Jun 1, 2018;1,318,399.25;1,019,834.75;30,075
1248;Jun 2, 2018;1,169,852;910,024;15,884.5
1249;Jun 3, 2018;1,074,054.5;837,535.5;47,677
1250;Jun 4, 2018;1,389,459.5;1,070,922.75;14,003
1251;Jun 5, 2018;1,434,556.25;1,140,421;25,959.75
1252;Jun 6, 2018;1,453,896.75;1,012,939;36,073.25
1253;Jun 7, 2018;1,453,601.25;1,106,640.5;23,464.75
1254;Jun 8, 2018;1,428,687.25;1,154,744.75;25,896.25
1255;Jun 9, 2018;1,223,534.75;944,440.75;16,502.25
1256;Jun 10, 2018;1,104,430;825,811.25;49,122.75
1257;Jun 11, 2018;1,436,745.5;1,091,203.5;17,197
1258;Jun 12, 2018;1,450,667;1,110,396.75;30,325.25
1259;Jun 13, 2018;1,438,883.75;1,126,532.5;26,011.75
1260;Jun 14, 2018;1,438,511.25;1,042,846;30,956.5
1261;Jun 15, 2018;1,411,192.25;1,186,290.5;19,343.75
1262;Jun 16, 2018;1,192,190.75;929,431;19,347.25
1263;Jun 17, 2018;1,089,970.75;706,611;50,991.25
1264;Jun 18, 2018;1,413,108;1,057,524.75;17,084
1265;Jun 19, 2018;1,466,885.25;1,097,337.25;24,731.25
1266;Jun 20, 2018;1,467,840.5;1,061,279;29,062.25
1267;Jun 21, 2018;1,482,940.5;811,221;52,905.25
1268;Jun 22, 2018;1,434,533.5;692,567.25;37,436.75
1269;Jun 23, 2018;1,199,012;560,279.5;47,610.5
1270;Jun 24, 2018;1,071,918.25;708,259.5;41,103.5
1271;Jun 25, 2018;1,394,140;1,037,520.5;19,655
1272;Jun 26, 2018;1,416,181.25;1,148,972.75;22,919.5
1273;Jun 27, 2018;1,418,567.25;1,068,789.75;23,957.5
1274;Jun 28, 2018;1,440,380;1,071,054.25;22,345.75
1275;Jun 29, 2018;1,419,141.75;1,011,103.75;29,015.5
1276;Jun 30, 2018;1,191,701;706,482.75;38,810.25
1277;Jul 1, 2018;1,081,028;537,522.75;51,855
1278;Jul 2, 2018;1,391,561.75;979,775.75;17,855
1279;Jul 3, 2018;1,442,748;1,111,796.25;21,333.25
1280;Jul 4, 2018;1,449,918;1,207,031.5;17,141.75
1281;Jul 5, 2018;1,456,236;1,152,622.75;24,717.75
1282;Jul 6, 2018;1,441,871;999,035.25;20,056.75
1283;Jul 7, 2018;1,206,949.5;675,180.25;38,356.25
1284;Jul 8, 2018;1,080,675.75;685,551.25;42,404.5
1285;Jul 9, 2018;1,382,068.5;901,605.25;23,301
1286;Jul 10, 2018;1,387,295;1,085,162.75;18,708.25
1287;Jul 11, 2018;1,382,192;1,128,193.5;18,224.75
1288;Jul 12, 2018;1,392,975;1,074,133;21,531.75
1289;Jul 13, 2018;1,371,282.5;1,013,177;20,029.5
1290;Jul 14, 2018;1,165,606.5;867,466.5;15,626
1291;Jul 15, 2018;1,059,533.75;791,654;31,759.75
1292;Jul 16, 2018;1,341,619.25;1,080,443;8,677.5
1293;Jul 17, 2018;1,388,514.5;1,064,042;12,533.25
1294;Jul 18, 2018;1,403,032.5;963,124.25;15,058
1295;Jul 19, 2018;1,390,890;1,040,048.25;11,565
1296;Jul 20, 2018;1,358,023.25;1,072,201;13,084.25
1297;Jul 21, 2018;1,157,853.75;947,255;7,656
1298;Jul 22, 2018;1,068,034.25;856,937.75;33,468.75
1299;Jul 23, 2018;1,366,034.75;1,121,627.25;12,922.25
1300;Jul 24, 2018;1,408,588.75;1,151,095.25;15,001.5
1301;Jul 25, 2018;1,430,633.75;1,149,489;22,653
1302;Jul 26, 2018;1,431,494.25;1,066,297;19,067.25
1303;Jul 27, 2018;1,418,512.25;970,490;20,439
1304;Jul 28, 2018;1,214,138.25;798,977.5;18,950
1305;Jul 29, 2018;1,081,520.75;742,652.75;52,686.25
1306;Jul 30, 2018;1,375,865.75;1,075,854.5;13,226.75
1307;Jul 31, 2018;1,417,207.25;1,070,388.75;25,702.25
1308;Aug 1, 2018;1,415,061;1,135,832.5;19,457.5
1309;Aug 2, 2018;1,418,800.75;1,144,609.75;25,139.5
1310;Aug 3, 2018;1,399,961.5;1,122,379.5;27,075.25
1311;Aug 4, 2018;1,209,111.5;911,134.75;11,912.75
1312;Aug 5, 2018;1,105,957.5;709,768.25;49,077.75
1313;Aug 6, 2018;1,369,954.25;1,064,957.5;16,767.5
1314;Aug 7, 2018;1,414,342;1,088,003.5;24,057.5
1315;Aug 8, 2018;1,444,828.25;972,909.75;36,414.25
1316;Aug 9, 2018;1,425,449;996,734.5;26,074
1317;Aug 10, 2018;1,391,009.75;794,629.25;38,251
1318;Aug 11, 2018;1,185,330.25;592,985.75;45,457.5
1319;Aug 12, 2018;1,062,668;714,007;31,808.5
1320;Aug 13, 2018;1,353,959.5;1,061,598.25;20,281.5
1321;Aug 14, 2018;1,380,874;946,918.5;31,168
1322;Aug 15, 2018;1,339,788.5;1,074,357.75;25,186
